Ad set ID;Country;reach;impressions;frequency;Currency;cpm;cpc;ctr;amount spent (EUR);purchases;Reporting starts;Reporting ends
23853053289160221;AM;10;10;1;EUR;5.333333336;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;BF;3;4;1.25;EUR;12.8;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;CI;16;16;1;EUR;3.2;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;CW;25;26;1.064516129;EUR;1.939393936;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;CZ;5;5;1;EUR;10.66666666;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;HT;58;60;1.02739726;EUR;0.853333336;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;MD;9;9;1;EUR;5.818181816;0.064;7.272727272;0.064;0;2023-01-01;2023-04-30
23853053289160221;MW;15;15;1;EUR;3.368421056;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;TC;9;10;1.090909091;EUR;5.333333336;0;0;0.064;0;2023-01-01;2023-04-30
23853053289160221;WS;47;50;1.050847458;EUR;1.032258064;0;0;0.064;0;2023-01-01;2023-04-30
23853058264540221;KN;11;11;1;EUR;4.571181736;0;0;0.063996544;0;2023-01-01;2023-04-30
23853058264540221;LS;27;27;1;EUR;1.882251304;0.031998272;4.705882352;0.063996544;0;2023-01-01;2023-04-30
23853058264540221;MP;6;10;1.5;EUR;5.33304536;0;0;0.063996544;0;2023-01-01;2023-04-30
23853058264540221;PA;2;2;1;EUR;31.99827214;0;0;0.063996544;0;2023-01-01;2023-04-30
23853058264560221;MH;24;26;1.066666667;EUR;2;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;AM;13;16;1.25;EUR;3.2;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;BH;6;6;1;EUR;8;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;CR;22;28;1.25;EUR;1.828571432;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;GL;22;34;1.535714286;EUR;1.488372096;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;HR;11;11;1;EUR;4.571428568;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;KN;16;24;1.5;EUR;2.133333336;0.064;5.333333336;0.064;0;2023-01-01;2023-04-30
23853058283380221;NC;13;18;1.375;EUR;2.909090912;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;TC;3;10;3;EUR;5.333333336;0;0;0.064;0;2023-01-01;2023-04-30
23853058283380221;UA;32;36;1.125;EUR;1.422222224;0;0;0.064;0;2023-01-01;2023-04-30
23853240668460129;FK;0;39;#DIV/0!;EUR;1.306122448;0;0;0.064;0;2023-01-01;2023-04-30
23853240668470129;UY;16;16;1;EUR;3.2;0;0;0.064;0;2023-01-01;2023-04-30
23853269651190129;IL;0;10;#DIV/0!;EUR;4.92307692;0;0;0.064;0;2023-01-01;2023-04-30
23853269651190129;QA;13;15;1.1875;EUR;3.368421056;0;0;0.064;0;2023-01-01;2023-04-30
23852032978610261;US;2;2;1;EUR;18.66666666;0;0;0.056;0;2023-01-01;2023-04-30
23853053289120221;MR;54;62;1.132352941;EUR;0.727272728;0;1.03896104;0.056;0;2023-01-01;2023-04-30
23853053289160221;BA;9;10;1.090909091;EUR;4.666666664;0;6.666666664;0.056;0;2023-01-01;2023-04-30
23853053289160221;CG;9;9;1;EUR;5.090909088;0.056;7.272727272;0.056;0;2023-01-01;2023-04-30
23853053289160221;GE;20;21;1.04;EUR;2.153846152;0;0;0.056;0;2023-01-01;2023-04-30
23853053289160221;GL;30;30;1;EUR;1.473684208;0;0;0.056;0;2023-01-01;2023-04-30
23853053289160221;SC;34;34;1;EUR;1.302325584;0;0;0.056;0;2023-01-01;2023-04-30
23853053289160221;SN;18;18;1.045454545;EUR;2.434782608;0;0;0.056;0;2023-01-01;2023-04-30
23853053289160221;UZ;20;21;1.04;EUR;2.153846152;0;0;0.056;0;2023-01-01;2023-04-30
23853058264540221;GD;16;22;1.4;EUR;1.999892008;0;0;0.055996976;0;2023-01-01;2023-04-30
23853058264540221;MF;3;7;2.25;EUR;6.221886248;0;0;0.055996976;0;2023-01-01;2023-04-30
23853058264560221;AS;28;32;1.142857143;EUR;1.4;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;BI;78;92;1.173469388;EUR;0.48695652;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;LR;14;15;1.117647059;EUR;2.947368424;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;LS;19;24;1.25;EUR;1.866666664;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;MP;9;10;1.090909091;EUR;4.666666664;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;NI;9;9;1;EUR;5.090909088;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;SG;3;3;1;EUR;14;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;SX;5;6;1.166666667;EUR;8;0;0;0.056;0;2023-01-01;2023-04-30
23853058264560221;WS;45;50;1.107142857;EUR;0.903225808;0;0;0.056;0;2023-01-01;2023-04-30
23853058283380221;BJ;26;26;1;EUR;1.696969696;0.056;2.424242424;0.056;0;2023-01-01;2023-04-30
23853058283380221;MH;49;49;1;EUR;0.918032784;0;0;0.056;0;2023-01-01;2023-04-30
23853058283380221;PE;58;59;1.027777778;EUR;0.75675676;0.056;0;0.056;0;2023-01-01;2023-04-30
23853143512260125;AU;8;8;1;EUR;5.6;0;0;0.056;0;2023-01-01;2023-04-30
23853166851750125;AU;3;3;1;EUR;14.01617477;0;0;0.056064696;0;2023-01-01;2023-04-30
23853226142520129;US;3;3;1;EUR;14;0;0;0.056;0;2023-01-01;2023-04-30
23853226142550129;US;3;4;1.25;EUR;11.2;0;0;0.056;0;2023-01-01;2023-04-30
23853226661050129;AU;2;2;1;EUR;18.66666666;0;0;0.056;0;2023-01-01;2023-04-30
23853226662560129;CA;5;5;1;EUR;9.333333336;0;0;0.056;0;2023-01-01;2023-04-30
23853240668470129;MR;77;108;1.40625;EUR;0.414814816;0.056;0.592592592;0.056;0;2023-01-01;2023-04-30
23853240668470129;VG;13;18;1.375;EUR;2.545454544;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;BQ;19;42;2.208333333;EUR;1.056603776;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;IS;6;11;1.75;EUR;4;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;JO;26;30;1.1875;EUR;1.473684208;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;ME;48;48;1;EUR;0.933333336;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;NO;13;18;1.375;EUR;2.545454544;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;SB;26;26;1;EUR;1.75;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;SG;13;18;1.4375;EUR;2.434782608;0;0;0.056;0;2023-01-01;2023-04-30
23853269612020129;TW;6;17;2.625;EUR;2.666666664;0;3.809523808;0.056;0;2023-01-01;2023-04-30
23853269612020129;VC;38;38;1;EUR;1.166666664;0;0;0.056;0;2023-01-01;2023-04-30
23853269651190129;AI;0;22;#DIV/0!;EUR;2.074074072;0;0;0.056;0;2023-01-01;2023-04-30
23853269651190129;GN;43;43;1;EUR;1.03703704;0;1.48148148;0.056;0;2023-01-01;2023-04-30
23853331830100129;CA;4;4;1;EUR;11.2;0;0;0.056;0;2023-01-01;2023-04-30
23853340763860129;DJ;112;112;1;EUR;0.4;0.056;0.571428568;0.056;0;2023-01-01;2023-04-30
23853340763860129;IM;26;31;1.21875;EUR;1.435897432;0;0;0.056;0;2023-01-01;2023-04-30
23853340763860129;LA;65;65;1;EUR;0.691358024;0;0;0.056;0;2023-01-01;2023-04-30
23853340763860129;MR;78;78;1;EUR;0.571428568;0.028;2.448979592;0.056;0;2023-01-01;2023-04-30
23853340763870129;TM;38;58;1.5;EUR;0.777803048;0;0;0.056001816;0;2023-01-01;2023-04-30
23853340764030129;MC;0;6;#DIV/0!;EUR;7;0;0;0.056;0;2023-01-01;2023-04-30
23853053289120221;BI;47;47;1;EUR;0.81355932;0;0;0.048;0;2023-01-01;2023-04-30
23853053289160221;BS;14;14;1;EUR;2.666666664;0;0;0.048;0;2023-01-01;2023-04-30
23853053289160221;NR;19;19;1;EUR;2;0;3.333333336;0.048;0;2023-01-01;2023-04-30
23853053289160221;RO;10;10;1;EUR;3.692307696;0;0;0.048;0;2023-01-01;2023-04-30
23853058264540221;AG;10;10;1;EUR;3.999784016;0;0;0.047997408;0;2023-01-01;2023-04-30
23853058264540221;BF;7;7;1;EUR;5.33304536;0.047997408;8.888888888;0.047997408;0;2023-01-01;2023-04-30
23853058264540221;BH;8;8;1;EUR;4.799740824;0;0;0.047997408;0;2023-01-01;2023-04-30
23853058264540221;TV;6;7;1.125;EUR;5.33304536;0.047997408;8.888888888;0.047997408;0;2023-01-01;2023-04-30
23853058264560221;AR;14;14;1;EUR;2.666666664;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;BG;12;14;1.133333333;EUR;2.823529408;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;CG;14;14;1;EUR;2.823529408;0;4.705882352;0.048;0;2023-01-01;2023-04-30
23853058264560221;GN;22;26;1.178571429;EUR;1.454545456;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;IL;2;3;1.333333333;EUR;12;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;KW;3;3;1;EUR;12;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;LC;7;8;1.111111111;EUR;4.8;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;LU;6;6;1.142857143;EUR;6;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;SE;4;4;1;EUR;9.6;0;0;0.048;0;2023-01-01;2023-04-30
23853058264560221;SS;30;32;1.081081081;EUR;1.2;0;2;0.048;0;2023-01-01;2023-04-30
23853058283380221;AI;6;6;1;EUR;6.857142856;0;0;0.048;0;2023-01-01;2023-04-30
23853058283380221;CG;16;18;1.15;EUR;2.08695652;0;0;0.048;0;2023-01-01;2023-04-30
23853058283380221;CL;42;49;1.173076923;EUR;0.786885248;0;0;0.048;0;2023-01-01;2023-04-30
23853058283380221;EE;6;11;1.75;EUR;3.428571432;0;0;0.048;0;2023-01-01;2023-04-30
23853058283380221;PY;32;34;1.05;EUR;1.142857144;0;0;0.048;0;2023-01-01;2023-04-30
23853058283380221;TH;6;9;1.375;EUR;4.36363636;0;0;0.048;0;2023-01-01;2023-04-30
23853220226110129;CA;1;1;1;EUR;48;0;0;0.048;0;2023-01-01;2023-04-30
23853226661010129;AU;2;3;1.333333333;EUR;12;0;0;0.048;0;2023-01-01;2023-04-30
23853226661040129;CA;2;2;1.5;EUR;16;0;0;0.048;0;2023-01-01;2023-04-30
23853240668460129;BH;0;24;#DIV/0!;EUR;1.6;0;0;0.048;0;2023-01-01;2023-04-30
23853269612020129;BY;19;23;1.208333333;EUR;1.655172416;0;0;0.048;0;2023-01-01;2023-04-30
23853269612020129;GG;6;12;1.875;EUR;3.2;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;BI;32;42;1.3;EUR;0.92307692;0;1.538461536;0.048;0;2023-01-01;2023-04-30
23853269651190129;CG;19;26;1.375;EUR;1.454545456;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;KR;6;7;1.125;EUR;5.333333336;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;LA;29;29;1;EUR;1.333333336;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;NC;12;12;1;EUR;3.2;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;NO;6;10;1.625;EUR;3.692307696;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;PW;54;54;1;EUR;0.705882352;0;0;0.048;0;2023-01-01;2023-04-30
23853269651190129;SS;40;40;1;EUR;0.96;0;1.6;0.048;0;2023-01-01;2023-04-30
23853277954730129;US;10;10;1.083333333;EUR;3.692307696;0;0;0.048;0;2023-01-01;2023-04-30
23853340763860129;JP;24;24;1;EUR;1.6;0;0;0.048;0;2023-01-01;2023-04-30
23853340763860129;TJ;62;62;1;EUR;0.615384616;0;0;0.048;0;2023-01-01;2023-04-30
23853340763870129;GI;0;11;#DIV/0!;EUR;3.428682832;0;5.714285712;0.04800156;0;2023-01-01;2023-04-30
23853340763870129;LI;0;2;#DIV/0!;EUR;24.00077983;0;0;0.04800156;0;2023-01-01;2023-04-30
23853340764030129;SJ;0;22;#DIV/0!;EUR;1.777777776;0;0;0.048;0;2023-01-01;2023-04-30
23852998570440221;CA;2;2;1;EUR;13.33333334;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;GA;50;50;1;EUR;0.634920632;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;GW;16;19;1.2;EUR;1.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;IL;14;14;1;EUR;2.352941176;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;JE;7;7;1;EUR;4.444444448;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;ME;29;38;1.305555556;EUR;0.851063832;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;MO;8;8;1;EUR;4;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;TL;24;24;1;EUR;1.333333336;0;0;0.04;0;2023-01-01;2023-04-30
23853053289120221;WF;31;31;1;EUR;1.025641024;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;AS;20;20;1;EUR;1.6;0.04;3.2;0.04;0;2023-01-01;2023-04-30
23853053289160221;BJ;17;17;1;EUR;1.904761904;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;FR;14;14;1.058823529;EUR;2.222222224;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;HR;5;5;1;EUR;6.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;IT;6;6;1;EUR;5.714285712;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;LR;10;11;1.076923077;EUR;2.857142856;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;PS;25;26;1.064516129;EUR;1.212121216;0;2.424242424;0.04;0;2023-01-01;2023-04-30
23853053289160221;RW;18;18;1;EUR;1.739130432;0;3.478260872;0.04;0;2023-01-01;2023-04-30
23853053289160221;SB;13;13;1;EUR;2.5;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;SG;3;3;1;EUR;10;0;0;0.04;0;2023-01-01;2023-04-30
23853053289160221;SR;38;40;1.041666667;EUR;0.8;0.04;1.6;0.04;0;2023-01-01;2023-04-30
23853058264540221;BQ;10;14;1.5;EUR;2.222102232;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;CR;3;5;1.5;EUR;6.666306696;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;DM;6;6;1;EUR;5.713977168;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;KI;7;7;1;EUR;4.444204464;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;MH;3;4;1.25;EUR;7.999568032;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;NI;7;7;1;EUR;4.444204464;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;PY;3;4;1.25;EUR;7.999568032;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;SB;19;20;1.041666667;EUR;1.599913608;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264540221;SS;16;22;1.35;EUR;1.481401488;0;0;0.03999784;0;2023-01-01;2023-04-30
23853058264560221;AW;6;6;1;EUR;5;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;BM;2;2;1;EUR;13.33333334;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;DJ;11;12;1.071428571;EUR;2.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;GR;9;9;1;EUR;3.63636364;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;JE;4;5;1.2;EUR;6.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;KN;4;7;1.8;EUR;4.444444448;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;MF;1;2;2;EUR;20;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;ML;10;10;1.083333333;EUR;3.07692308;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;NO;6;6;1;EUR;5;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;NU;5;5;1;EUR;6.666666664;0;13.33333334;0.04;0;2023-01-01;2023-04-30
23853058264560221;QA;5;6;1.333333333;EUR;5;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;SR;22;23;1.074074074;EUR;1.379310344;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;TG;18;22;1.173913043;EUR;1.48148148;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;TW;8;8;1;EUR;4;0;0;0.04;0;2023-01-01;2023-04-30
23853058264560221;UZ;10;10;1;EUR;3.333333336;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;CZ;8;8;1;EUR;4;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;DM;19;19;1;EUR;1.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;GN;35;43;1.227272727;EUR;0.740740744;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;MO;0;7;#DIV/0!;EUR;4.444444448;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;PW;33;33;1;EUR;0.97560976;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;SL;38;49;1.270833333;EUR;0.655737704;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;TG;13;19;1.5;EUR;1.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853058283380221;XK;6;12;1.875;EUR;2.666666664;0;0;0.04;0;2023-01-01;2023-04-30
23853166811000125;US;1;1;1;EUR;40;0;0;0.04;0;2023-01-01;2023-04-30
23853203797480129;US;1;1;1;EUR;40;0;0;0.04;0;2023-01-01;2023-04-30
23853226661020129;AU;3;3;1;EUR;10;0.04;20;0.04;0;2023-01-01;2023-04-30
23853226662300129;CA;6;6;1;EUR;5;0;0;0.04;0;2023-01-01;2023-04-30
23853240668470129;TJ;110;110;1;EUR;0.2919708;0.04;0.583941608;0.04;0;2023-01-01;2023-04-30
23853251921590129;AU;4;4;1;EUR;8;0;0;0.04;0;2023-01-01;2023-04-30
23853269612020129;NZ;13;14;1.0625;EUR;2.352941176;0;0;0.04;0;2023-01-01;2023-04-30
23853269612020129;PF;6;15;2.375;EUR;2.10526316;0;0;0.04;0;2023-01-01;2023-04-30
23853269612020129;SS;26;56;2.1875;EUR;0.571428568;0.04;5.714285712;0.04;0;2023-01-01;2023-04-30
23853269612020129;TO;19;22;1.125;EUR;1.48148148;0;0;0.04;0;2023-01-01;2023-04-30
23853269651190129;KG;52;52;1;EUR;0.615384616;0;0;0.04;0;2023-01-01;2023-04-30
23853340763860129;AD;13;34;2.625;EUR;0.952380952;0;0;0.04;0;2023-01-01;2023-04-30
23853340763860129;GG;13;17;1.3125;EUR;1.904761904;0;0;0.04;0;2023-01-01;2023-04-30
23853340763860129;IL;27;27;1;EUR;1.176470592;0.04;2.352941176;0.04;0;2023-01-01;2023-04-30
23853340763860129;YE;90;131;1.464285714;EUR;0.24390244;0.02;0.97560976;0.04;0;2023-01-01;2023-04-30
23853340763870129;BH;0;4;#DIV/0!;EUR;8.000259944;0;0;0.040001296;0;2023-01-01;2023-04-30
23853340764030129;BL;16;16;1;EUR;2;0;0;0.04;0;2023-01-01;2023-04-30
23853340764030129;LI;11;11;1;EUR;2.857142856;0;0;0.04;0;2023-01-01;2023-04-30
23853340764030129;SH;0;21;#DIV/0!;EUR;1.538461536;0;0;0.04;0;2023-01-01;2023-04-30
23852032978610261;CA;4;4;1;EUR;6.4;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;GG;3;3;1;EUR;8;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;GM;44;44;1;EUR;0.581818184;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;IM;3;4;1.25;EUR;6.4;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;LU;6;8;1.25;EUR;3.2;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;NR;128;128;1;EUR;0.2;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;QA;13;14;1.0625;EUR;1.882352944;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;SE;13;14;1.125;EUR;1.777777776;0;0;0.032;0;2023-01-01;2023-04-30
23853053289120221;SS;37;37;1;EUR;0.695652176;0.032;1.739130432;0.032;0;2023-01-01;2023-04-30
23853053289120221;VC;26;27;1.0625;EUR;0.941176472;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;CK;27;34;1.235294118;EUR;0.76190476;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;DO;18;19;1.090909091;EUR;1.333333336;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;GF;7;8;1.111111111;EUR;3.2;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;GN;10;10;1;EUR;2.461538464;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;LA;18;19;1.090909091;EUR;1.333333336;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;LC;16;18;1.1;EUR;1.454545456;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;LS;12;13;1.066666667;EUR;2;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;MK;19;19;1;EUR;1.333333336;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;PW;15;16;1.052631579;EUR;1.6;0;0;0.032;0;2023-01-01;2023-04-30
23853053289160221;SZ;15;16;1.052631579;EUR;1.6;0;0;0.032;0;2023-01-01;2023-04-30
23853058264540221;DJ;12;12;1;EUR;2.133218144;0;0;0.031998272;0;2023-01-01;2023-04-30
23853058264540221;FM;10;10;1.083333333;EUR;2.461405552;0;0;0.031998272;0;2023-01-01;2023-04-30
23853058264540221;MO;3;3;1;EUR;7.999568032;0.031998272;20;0.031998272;0;2023-01-01;2023-04-30
23853058264540221;TM;6;9;1.375;EUR;2.908933832;0;0;0.031998272;0;2023-01-01;2023-04-30
23853058264540221;TO;38;38;1;EUR;0.680814304;0;0;0.031998272;0;2023-01-01;2023-04-30
23853058264540221;VC;6;9;1.375;EUR;2.908933832;0;0;0.031998272;0;2023-01-01;2023-04-30
23853058264560221;BJ;10;11;1.076923077;EUR;2.285714288;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;BQ;8;9;1.1;EUR;2.909090912;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;CO;5;7;1.5;EUR;3.555555552;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;GA;10;10;1.083333333;EUR;2.461538464;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;HN;8;11;1.4;EUR;2.285714288;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;KY;5;6;1.333333333;EUR;4;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;LY;11;14;1.214285714;EUR;1.882352944;0;0;0.032;0;2023-01-01;2023-04-30
23853058264560221;SZ;30;41;1.342105263;EUR;0.627450984;0;0;0.032;0;2023-01-01;2023-04-30
23853058283380221;AZ;6;10;1.625;EUR;2.461538464;0;0;0.032;0;2023-01-01;2023-04-30
23853058283380221;BI;198;258;1.302419355;EUR;0.099071208;0;0;0.032;0;2023-01-01;2023-04-30
23853058283380221;CN;6;12;1.875;EUR;2.133333336;0;5.333333336;0.032;0;2023-01-01;2023-04-30
23853058283380221;CO;39;39;1;EUR;0.653061224;0.032;1.632653064;0.032;0;2023-01-01;2023-04-30
23853058283380221;HN;35;50;1.431818182;EUR;0.507936504;0.032;1.269841272;0.032;0;2023-01-01;2023-04-30
23853058283380221;HU;13;17;1.3125;EUR;1.52380952;0;0;0.032;0;2023-01-01;2023-04-30
23853058283380221;KI;48;48;1;EUR;0.533333336;0;0;0.032;0;2023-01-01;2023-04-30
23853058283380221;KW;4;4;1;EUR;6.4;0;0;0.032;0;2023-01-01;2023-04-30
23853058283380221;SV;58;59;1.027777778;EUR;0.432432432;0;0;0.032;0;2023-01-01;2023-04-30
23853166839150125;AU;2;2;1.5;EUR;10.66666666;0;0;0.032;0;2023-01-01;2023-04-30
23853226142550129;AU;3;3;1;EUR;8;0;0;0.032;0;2023-01-01;2023-04-30
23853226660930129;AU;1;1;1;EUR;32;0;0;0.032;0;2023-01-01;2023-04-30
23853240668460129;SH;0;17;#DIV/0!;EUR;1.52380952;0;3.809523808;0.032;0;2023-01-01;2023-04-30
23853240668460129;VI;0;10;#DIV/0!;EUR;2.666666664;0;0;0.032;0;2023-01-01;2023-04-30
23853240668470129;ER;6;6;1;EUR;4;0;0;0.032;0;2023-01-01;2023-04-30
23853240668470129;GW;13;42;3.25;EUR;0.615384616;0;0;0.032;0;2023-01-01;2023-04-30
23853240668470129;TD;26;44;1.71875;EUR;0.581818184;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;AG;37;37;1;EUR;0.695652176;0;1.739130432;0.032;0;2023-01-01;2023-04-30
23853269612020129;GL;6;18;2.875;EUR;1.391304344;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;GQ;13;20;1.5625;EUR;1.28;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;MF;16;16;1;EUR;1.6;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;MP;6;11;1.75;EUR;2.285714288;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;ST;0;6;#DIV/0!;EUR;4;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;VU;6;26;4.125;EUR;0.969696968;0;0;0.032;0;2023-01-01;2023-04-30
23853269612020129;WS;13;24;1.875;EUR;1.066666664;0;0;0.032;0;2023-01-01;2023-04-30
23853269651190129;BY;0;4;#DIV/0!;EUR;6.4;0;0;0.032;0;2023-01-01;2023-04-30
23853269651190129;GQ;6;7;1.125;EUR;3.555555552;0;0;0.032;0;2023-01-01;2023-04-30
23853269651190129;TD;6;7;1.125;EUR;3.555555552;0;0;0.032;0;2023-01-01;2023-04-30
23853269651190129;TV;15;15;1;EUR;1.684210528;0;4.210526312;0.032;0;2023-01-01;2023-04-30
23853340763860129;AI;0;30;#DIV/0!;EUR;0.864864864;0;2.16216216;0.032;0;2023-01-01;2023-04-30
23853340763860129;CF;13;34;2.625;EUR;0.76190476;0;0;0.032;0;2023-01-01;2023-04-30
23853340763860129;FK;13;20;1.5625;EUR;1.28;0;0;0.032;0;2023-01-01;2023-04-30
23853340763860129;LI;0;4;#DIV/0!;EUR;6.4;0;0;0.032;0;2023-01-01;2023-04-30
23853340763860129;TM;13;38;2.9375;EUR;0.680851064;0;0;0.032;0;2023-01-01;2023-04-30
23853340763870129;AD;5;5;1;EUR;5.333506632;0;0;0.03200104;0;2023-01-01;2023-04-30
23853340763870129;FO;0;12;#DIV/0!;EUR;2.133402648;0;0;0.03200104;0;2023-01-01;2023-04-30
23853340763870129;IM;0;18;#DIV/0!;EUR;1.391349552;0;0;0.03200104;0;2023-01-01;2023-04-30
23853340763870129;NU;26;26;1.03125;EUR;0.96972848;0;0;0.03200104;0;2023-01-01;2023-04-30
23853340763870129;ST;13;38;2.9375;EUR;0.680873184;0;0;0.03200104;0;2023-01-01;2023-04-30
23853340764030129;KM;51;122;2.375;EUR;0.210526312;0.032;0.526315792;0.032;0;2023-01-01;2023-04-30
